date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD)
2017-10-20,382136.443753,768,153746000.0,0.153746,1962980.0,
2017-10-21,564506.488714,800,151794000.0,0.151794,2251220.0,
2017-10-22,282449.289163,592,143761000.0,0.143761,1310690.0,
2017-10-23,712775.979096,639,141987000.0,0.141987,1366100.0,
2017-10-24,738080.889245,1081,139592000.0,0.139592,3260800.0,
2017-10-25,467540.603071,700,157797000.0,0.157797,2026480.0,
2017-10-26,417090.472166,660,153503000.0,0.153503,1663850.0,
2017-10-27,603922.958651,607,147531000.0,0.147531,1306500.0,
2017-10-28,292683.463753,588,143486000.0,0.143486,2032030.0,
2017-10-29,551491.729988,784,155104000.0,0.155104,2217180.0,
2017-10-30,268799.080668,667,146109000.0,0.146109,1245900.0,
2017-10-31,747075.282435,805,146643000.0,0.146643,3375320.0,
2017-11-01,651837.955147,911,153747000.0,0.153747,2628910.0,
2017-11-02,976045.707167,1166,139612000.0,0.139612,5297190.0,
2017-11-03,744154.684875,870,163697000.0,0.163697,3418640.0,
2017-11-04,314553.696133,664,146493000.0,0.146493,1581930.0,
2017-11-05,248622.343942,588,141324000.0,0.141324,1166850.0,
2017-11-06,247954.233025,561,141019000.0,0.141019,1565290.0,
2017-11-07,282603.074192,581,138018000.0,0.138018,1175570.0,
2017-11-08,531290.575662,701,141745000.0,0.141745,2300740.0,
2017-11-09,773182.449149,979,149664000.0,0.149664,2266610.0,
2017-11-10,447584.938221,793,160076000.0,0.160076,1616760.0,
2017-11-11,369570.721452,588,139728000.0,0.139728,1274050.0,
2017-11-12,784966.732382,1067,138002000.0,0.138002,1549930.0,
2017-11-13,1102885.50363,841,124678000.0,0.124678,2146280.0,
2017-11-14,899153.805251,539,144157000.0,0.144157,2805450.0,
2017-11-15,384284.11494,779,145754000.0,0.145754,2425150.0,
2017-11-16,975005.275966,1264,144264000.0,0.144264,6494270.0,
2017-11-17,1141980.85776,1519,166421000.0,0.166421,5317800.0,
2017-11-18,1655466.2472,1012,161460000.0,0.16146,3096680.0,
2017-11-19,638909.72696,836,163459000.0,0.163459,2455030.0,
2017-11-20,831343.843437,1002,159930000.0,0.15993,2961210.0,
2017-11-21,1004865.62771,950,157763000.0,0.157763,2777640.0,
2017-11-22,666769.126019,913,154814000.0,0.154814,3086240.0,
2017-11-23,676603.462784,996,166951000.0,0.166951,3089820.0,
2017-11-24,1263473.27281,702,158582000.0,0.158582,3428690.0,
2017-11-25,1351549.6988,1044,160128000.0,0.160128,3787990.0,
2017-11-26,1068827.52824,1180,166252000.0,0.166252,4057580.0,
2017-11-27,1122999.3321,1393,179267000.0,0.179267,4168600.0,
2017-11-28,1919385.17639,1506,186629000.0,0.186629,4521830.0,
2017-11-29,1478956.21983,1542,195337000.0,0.195337,5918270.0,
2017-11-30,762069.473365,1055,155341000.0,0.155341,3391230.0,
2017-12-01,985426.967192,1040,159462000.0,0.159462,3118700.0,
2017-12-02,1258200.93863,1188,177254000.0,0.177254,3125470.0,
2017-12-03,2012321.36335,1310,170160000.0,0.17016,3795080.0,
2017-12-04,1372906.86346,1119,170007000.0,0.170007,7164930.0,
2017-12-05,1059017.59904,1445,192188000.0,0.192188,9751950.0,
2017-12-06,2547507.11986,583,224128000.0,0.224128,10626800.0,
2017-12-07,1704286.92586,466,204538000.0,0.204538,8750000.0,
2017-12-08,2609057.26222,1308,174933000.0,0.174933,5905930.0,
2017-12-09,1046729.57891,883,185408000.0,0.185408,4858860.0,
2017-12-10,1761760.96197,1060,184967000.0,0.184967,4934790.0,
2017-12-11,5252914.66714,2121,175378000.0,0.175378,14784600.0,
2017-12-12,8936480.4586,2427,213106000.0,0.213106,30706800.0,
2017-12-13,3148752.43319,1711,245033000.0,0.245033,11660800.0,
2017-12-14,4332258.53809,1561,237202000.0,0.237202,13308900.0,
2017-12-15,4218770.39212,1494,240416000.0,0.240416,9697550.0,
2017-12-16,2255922.53349,1647,237600000.0,0.2376,12336400.0,
2017-12-17,12360830.526,3048,270604000.0,0.270604,25909600.0,
2017-12-18,11851632.3321,3381,312227000.0,0.312227,32789600.0,
2017-12-19,10405795.1172,2819,395110000.0,0.39511,21628900.0,
2017-12-20,4115851.0895,2087,376195000.0,0.376195,16978500.0,
2017-12-21,11636646.5417,2357,378768000.0,0.378768,21032000.0,
2017-12-22,5727159.5136,1808,371063000.0,0.371063,13553800.0,
2017-12-23,5125233.40794,1662,304869000.0,0.304869,9969610.0,
2017-12-24,2176460.68535,737,331396000.0,0.331396,9932210.0,
2017-12-25,4904448.09729,1025,373529000.0,0.373529,27227000.0,
2017-12-26,3253959.05262,1355,389784000.0,0.389784,22083600.0,
2017-12-27,3466669.58487,1562,407426000.0,0.407426,27499600.0,
2017-12-28,2575112.22155,1548,404520000.0,0.40452,16323400.0,
2017-12-29,2699492.58291,1474,384596000.0,0.384596,13222900.0,
